Date,Open,High,Low,Close,Adj Close,Volume
2014-07-16,270.024994,271.250000,266.399994,267.725006,243.581741,149456
2014-07-17,268.500000,272.125000,267.049988,268.924988,244.673523,241188
2014-07-18,271.000000,277.450012,271.000000,273.850006,249.154373,417276
2014-07-21,275.149994,276.575012,271.149994,272.549988,252.583267,173820
2014-07-22,274.000000,280.500000,271.200012,279.450012,258.977814,276704
2014-07-23,280.500000,285.899994,277.500000,284.674988,263.820007,434060
2014-07-24,287.200012,289.899994,281.299988,288.399994,267.272156,475468
2014-07-25,264.000000,277.475006,264.000000,275.174988,255.016022,1250316
2014-07-28,276.500000,279.375000,272.700012,277.549988,257.217041,301734
2014-07-30,277.549988,278.475006,274.450012,275.200012,255.039215,146534
2014-07-31,275.850006,275.850006,270.575012,271.825012,251.911423,185070
2014-08-01,272.450012,273.149994,267.500000,267.924988,248.297119,212664
2014-08-04,268.500000,275.000000,268.274994,274.399994,254.297775,212204
2014-08-05,275.000000,275.774994,272.024994,274.799988,254.668472,155968
2014-08-06,274.399994,276.000000,273.250000,275.649994,255.456192,119818
2014-08-07,272.250000,277.450012,267.750000,276.375000,256.128113,267746
2014-08-08,275.049988,275.700012,270.575012,273.899994,253.834442,170136
2014-08-11,275.549988,276.000000,270.774994,271.799988,251.888260,116112
2014-08-12,271.500000,272.725006,270.500000,271.799988,251.888260,112124
2014-08-13,272.700012,275.524994,271.424988,274.475006,254.367294,238452
2014-08-14,275.375000,275.850006,272.075012,272.850006,252.861328,85192
2014-08-18,272.850006,274.424988,270.725006,273.825012,253.764908,105322
2014-08-19,273.950012,276.000000,272.500000,273.174988,253.162521,178368
2014-08-20,274.250000,277.500000,274.000000,275.649994,255.456192,180022
2014-08-21,275.600006,276.950012,274.000000,275.225006,255.062378,139266
2014-08-22,276.000000,279.024994,274.500000,278.450012,258.051086,166924
2014-08-25,280.000000,280.450012,277.024994,277.725006,257.379181,169828
2014-08-26,277.750000,280.250000,273.325012,275.549988,255.363510,201692
2014-08-27,274.899994,279.799988,274.000000,278.825012,258.398651,139652
2014-08-28,279.500000,284.000000,279.500000,282.700012,261.989777,222676
2014-09-01,282.700012,286.250000,282.000000,282.875000,262.151917,156126
2014-09-02,283.049988,283.500000,279.924988,280.299988,259.765533,311600
2014-09-03,281.000000,289.875000,280.500000,288.700012,267.550232,370296
2014-09-04,288.700012,291.000000,286.299988,288.299988,267.179474,238946
2014-09-05,290.000000,292.000000,287.700012,290.975006,269.658508,242396
2014-09-08,289.950012,297.000000,289.950012,295.799988,274.130035,207872
2014-09-09,297.000000,297.000000,291.024994,293.725006,272.207062,118386
2014-09-10,294.500000,294.649994,290.674988,291.299988,269.959717,134122
2014-09-11,291.500000,293.125000,286.200012,287.174988,266.136932,348430
2014-09-12,288.000000,289.924988,284.625000,287.375000,266.322296,151202
2014-09-15,287.950012,287.950012,281.549988,283.899994,263.101837,150222
2014-09-16,284.299988,287.424988,278.500000,279.725006,259.232697,202366
2014-09-17,280.575012,285.750000,279.450012,283.674988,262.893280,233112
2014-09-18,283.899994,292.299988,282.600006,290.475006,269.195160,284334
2014-09-19,291.000000,295.375000,288.500000,293.325012,271.836395,274884
2014-09-22,293.000000,293.325012,288.225006,291.274994,269.936523,266166
2014-09-23,290.000000,296.725006,288.424988,291.125000,269.797516,280716
2014-09-24,295.000000,298.000000,293.250000,295.674988,274.014191,321046
2014-09-25,297.000000,298.750000,289.075012,291.600006,270.237701,238346
2014-09-26,292.450012,295.174988,288.350006,293.024994,271.558319,238490
2014-09-29,294.825012,299.350006,292.424988,296.475006,274.755585,207320
2014-09-30,297.100006,299.600006,294.250000,298.174988,276.331055,241394
2014-10-01,299.000000,308.424988,299.000000,307.774994,285.227753,633006
2014-10-07,307.774994,310.750000,305.600006,308.924988,286.293518,869136
2014-10-08,308.875000,309.174988,294.500000,296.475006,274.755585,335734
2014-10-09,297.000000,301.000000,291.875000,294.024994,272.485077,337858
2014-10-10,294.049988,299.500000,290.149994,292.274994,270.863281,825156
2014-10-13,292.500000,292.799988,283.000000,292.200012,270.793793,314480
2014-10-14,293.575012,295.524994,289.375000,290.149994,268.893921,211420
2014-10-15,290.149994,290.149994,290.149994,290.149994,268.893921,0
2014-10-16,290.000000,292.225006,283.000000,286.000000,265.047974,271570
2014-10-17,286.750000,290.500000,280.375000,282.899994,262.175049,317314
2014-10-20,283.700012,287.424988,276.700012,278.174988,257.796204,304340
2014-10-21,279.950012,287.299988,279.000000,286.625000,265.627197,255272
2014-10-22,291.500000,292.950012,288.649994,290.850006,269.542694,280020
2014-10-27,281.174988,282.000000,274.000000,277.325012,257.008484,561302
2014-10-28,278.000000,282.000000,275.500000,277.049988,256.753662,332798
2014-10-29,278.250000,280.000000,277.500000,278.375000,257.981598,166674
2014-10-30,279.424988,281.700012,278.799988,279.774994,259.278961,301370
2014-10-31,281.750000,283.399994,280.000000,281.725006,261.086182,218186
2014-11-03,283.000000,284.799988,280.700012,282.024994,261.364166,376714
2014-11-05,282.024994,284.500000,278.450012,279.500000,259.024139,639512
2014-11-07,279.500000,280.850006,274.125000,276.350006,256.104919,846662
2014-11-10,276.725006,280.000000,276.174988,279.250000,258.792480,303296
2014-11-11,280.149994,281.149994,277.575012,278.625000,258.213257,142580
2014-11-12,278.450012,280.600006,276.299988,277.375000,257.054871,347078
2014-11-13,279.850006,282.250000,277.125000,279.299988,258.838806,237576
2014-11-14,279.049988,283.750000,279.049988,281.899994,261.248322,271934
2014-11-17,281.924988,283.125000,279.875000,282.125000,261.456879,98154
2014-11-18,281.274994,284.500000,281.174988,283.174988,262.429932,183682
2014-11-19,284.325012,285.799988,280.375000,282.625000,261.920227,199764
2014-11-20,285.000000,287.500000,281.750000,286.149994,265.187042,234862
2014-11-21,286.299988,288.075012,283.924988,286.549988,265.557678,276956
2014-11-24,286.500000,291.500000,286.274994,289.850006,268.615936,253878
2014-11-25,291.000000,292.950012,288.500000,290.524994,269.241486,255540
2014-11-26,291.500000,292.450012,287.024994,289.774994,268.546448,142852
2014-11-27,292.000000,292.450012,289.649994,290.924988,269.612183,138722
2014-11-28,292.549988,294.774994,290.125000,292.750000,271.303497,193002
2014-12-01,294.000000,300.274994,293.750000,296.299988,274.593384,280236
2014-12-02,295.024994,297.424988,292.000000,295.325012,273.689880,196730
2014-12-03,295.000000,297.899994,292.649994,296.149994,274.454437,125592
2014-12-04,296.149994,297.625000,294.625000,295.575012,273.921539,86940
2014-12-05,295.500000,295.500000,288.500000,289.100006,267.920898,173086
2014-12-08,289.000000,290.250000,283.549988,284.424988,263.588379,162368
2014-12-09,284.500000,287.950012,277.625000,278.399994,258.004730,233568
2014-12-10,278.500000,280.000000,275.625000,276.049988,255.826904,210790
2014-12-11,276.450012,276.750000,272.000000,273.225006,253.208862,332400
2014-12-12,273.600006,276.825012,270.174988,271.799988,251.888260,255822
2014-12-15,269.225006,272.799988,262.424988,270.774994,250.938324,259770
2014-12-16,270.000000,274.725006,267.500000,268.149994,248.505646,238800
2014-12-17,271.000000,271.450012,264.000000,267.850006,248.227646,567378
2014-12-18,270.500000,270.500000,266.174988,268.950012,249.247025,130140
2014-12-19,271.500000,276.500000,271.500000,275.225006,255.062378,125768
2014-12-22,276.299988,278.500000,274.625000,277.649994,257.309723,209844
2014-12-23,277.649994,277.649994,274.850006,276.299988,256.058563,88156
2014-12-24,277.500000,277.500000,271.250000,274.000000,253.927063,300270
2014-12-26,274.000000,274.200012,270.674988,273.850006,253.788071,97154
2014-12-29,274.000000,275.899994,273.500000,275.200012,255.039215,131418
2014-12-30,275.000000,277.375000,274.250000,275.500000,255.317215,99578
2014-12-31,275.750000,277.500000,275.274994,276.899994,256.614655,319574
2015-01-01,276.500000,277.375000,275.475006,276.149994,255.919556,83048
2015-01-02,276.049988,280.049988,276.049988,278.625000,258.213257,122398
2015-01-05,279.250000,282.424988,276.799988,278.750000,258.329132,149970
2015-01-06,281.200012,281.200012,271.250000,272.725006,252.745514,254244
2015-01-07,272.500000,272.750000,269.575012,271.000000,251.146866,294524
2015-01-08,279.250000,280.000000,271.500000,272.524994,252.560120,167758
2015-01-09,273.750000,279.750000,271.825012,276.725006,256.452454,373568
2015-01-12,276.225006,278.899994,274.049988,278.149994,257.773041,101046
2015-01-13,278.500000,283.375000,277.549988,281.424988,260.808136,202144
2015-01-14,282.000000,284.600006,275.000000,276.200012,255.965942,251184
2015-01-15,280.000000,281.875000,276.350006,279.825012,259.325378,139872
2015-01-16,280.000000,281.600006,276.000000,277.625000,257.286530,252654
2015-01-19,294.000000,299.225006,291.100006,292.225006,270.817017,968940
2015-01-20,293.500000,297.000000,291.500000,295.225006,273.597198,243472
2015-01-21,295.500000,297.399994,288.500000,293.774994,272.253387,1024914
2015-01-22,294.274994,298.625000,292.500000,297.225006,280.219971,301214
2015-01-23,299.000000,301.750000,295.299988,300.750000,283.543274,380466
2015-01-27,300.750000,302.725006,298.000000,298.924988,281.822693,215570
2015-01-28,299.000000,305.500000,298.299988,303.350006,285.994537,179954
2015-01-29,303.750000,307.000000,299.924988,300.774994,283.566803,265994
2015-01-30,302.500000,305.475006,298.975006,303.149994,285.805939,189026
2015-02-02,305.000000,313.450012,304.500000,312.500000,294.621002,490756
2015-02-03,312.250000,314.250000,309.125000,310.899994,293.112579,184756
2015-02-04,312.200012,314.750000,307.899994,308.825012,291.156311,185412
2015-02-05,309.500000,321.600006,309.500000,318.649994,300.419128,796008
2015-02-06,319.000000,327.225006,319.000000,320.750000,302.399017,461196
2015-02-09,320.700012,325.000000,317.500000,324.149994,305.604462,231662
2015-02-10,323.500000,326.200012,319.049988,321.625000,303.223969,191268
2015-02-11,322.500000,324.299988,316.649994,319.924988,301.621185,165282
2015-02-12,320.075012,326.375000,320.075012,323.225006,304.732422,276372
2015-02-13,323.450012,331.750000,323.450012,330.174988,311.284760,318604
2015-02-16,330.600006,333.750000,330.125000,330.700012,311.779785,171200
2015-02-18,330.700012,335.399994,327.950012,334.299988,315.173767,184156
2015-02-19,334.500000,334.500000,327.700012,329.750000,310.884125,233106
2015-02-20,330.000000,330.500000,324.125000,325.125000,306.523743,129468
2015-02-23,326.000000,328.850006,322.250000,324.600006,306.028748,105146
2015-02-24,322.500000,329.850006,322.000000,326.274994,307.607941,164012
2015-02-25,329.500000,332.799988,326.024994,331.850006,312.863953,149140
2015-02-26,332.000000,334.750000,325.649994,328.399994,309.611359,236408
2015-02-27,328.500000,329.200012,324.500000,327.225006,308.503571,199826
2015-02-28,null,null,null,null,null,null
2015-03-02,329.850006,337.000000,327.274994,331.750000,312.769653,325768
2015-03-03,332.325012,338.250000,331.649994,335.975006,316.752991,315074
2015-03-04,336.524994,336.524994,327.600006,329.100006,310.271271,160070
2015-03-05,330.424988,334.950012,329.000000,333.825012,314.725952,143082
2015-03-09,333.825012,333.825012,328.125000,329.875000,311.001953,112750
2015-03-10,331.000000,332.000000,322.524994,327.500000,308.762817,125188
2015-03-11,327.825012,338.450012,325.174988,327.125000,308.409271,401548
2015-03-12,328.950012,328.950012,323.200012,327.399994,308.668518,250110
2015-03-13,331.000000,331.000000,316.000000,318.750000,300.513428,220938
2015-03-16,321.000000,325.225006,318.200012,323.200012,304.708832,168378
2015-03-17,325.000000,326.424988,319.399994,321.250000,302.870392,210004
2015-03-18,322.424988,323.174988,314.049988,315.250000,297.213684,176976
2015-03-19,317.100006,321.125000,315.500000,316.674988,298.557159,143530
2015-03-20,317.500000,328.125000,317.500000,325.924988,307.277924,391604
2015-03-23,326.049988,330.000000,321.024994,322.100006,303.671783,167086
2015-03-24,320.075012,328.500000,320.075012,325.774994,307.136505,144610
2015-03-25,326.250000,331.500000,323.274994,330.200012,311.308319,148802
2015-03-26,325.125000,328.549988,315.100006,316.950012,298.816437,158742
2015-03-27,317.000000,320.649994,304.125000,306.000000,288.492920,224072
2015-03-30,312.500000,312.500000,308.149994,311.750000,293.913940,86124
2015-03-31,312.500000,316.750000,309.375000,313.899994,295.940887,109636
2015-04-01,312.674988,317.850006,310.125000,315.649994,297.590790,134114
2015-04-06,315.649994,315.649994,308.750000,310.125000,292.381927,188908
2015-04-07,311.000000,314.000000,304.500000,307.625000,290.024933,598848
2015-04-08,307.799988,311.500000,306.975006,308.575012,290.920563,333632
2015-04-09,310.000000,312.000000,306.000000,308.475006,290.826324,309112
2015-04-10,309.250000,310.950012,307.125000,308.825012,291.156311,126156
2015-04-13,309.000000,312.200012,307.500000,311.725006,293.890350,144168
2015-04-15,311.725006,311.725006,301.500000,303.299988,285.947388,209536
2015-04-16,303.549988,303.799988,295.575012,300.674988,283.472534,228428
2015-04-17,299.000000,299.000000,292.500000,293.274994,276.495941,179230
2015-04-20,292.000000,295.350006,285.299988,287.475006,271.027771,165020
2015-04-21,285.000000,294.350006,275.524994,289.399994,272.842651,504608
2015-04-22,280.850006,281.500000,270.875000,272.000000,256.438171,1095408
2015-04-23,273.500000,274.000000,266.299988,267.225006,251.936340,458172
2015-04-24,267.500000,269.325012,256.274994,261.549988,246.585999,433528
2015-04-27,265.000000,267.500000,259.000000,266.549988,251.299957,298476
2015-04-28,266.000000,268.875000,262.500000,265.725006,250.522141,311974
2015-04-29,267.000000,273.200012,265.125000,270.700012,255.212509,291574
2015-04-30,270.500000,270.899994,266.750000,269.274994,253.869019,164274
2015-05-04,269.274994,272.500000,267.500000,270.850006,255.353897,198608
2015-05-05,272.149994,274.200012,270.799988,272.424988,256.838806,279298
2015-05-06,271.750000,271.750000,264.700012,266.350006,251.111404,789474
2015-05-07,265.674988,270.475006,262.875000,269.200012,253.798386,290814
2015-05-08,272.000000,272.250000,268.250000,270.575012,255.094666,295560
2015-05-11,271.000000,272.575012,268.649994,270.399994,254.929672,288614
2015-05-12,271.000000,271.600006,265.649994,266.950012,251.677078,129744
2015-05-13,272.500000,272.500000,264.899994,271.075012,255.566071,166200
2015-05-14,271.125000,271.125000,266.799988,268.399994,253.044083,232084
2015-05-15,268.549988,270.850006,267.399994,269.100006,253.704071,192594
2015-05-18,270.000000,272.625000,267.625000,271.950012,256.391022,191008
2015-05-19,272.700012,277.375000,271.950012,276.424988,260.609955,199900
2015-05-20,277.200012,282.500000,276.524994,282.049988,265.913147,249708
2015-05-21,282.000000,283.350006,279.375000,282.174988,266.031006,268294
2015-05-22,281.500000,281.700012,277.500000,280.325012,264.286835,172100
2015-05-25,280.000000,288.500000,279.000000,281.475006,265.371063,736944
2015-05-26,283.500000,283.500000,278.500000,279.424988,263.438324,118354
2015-05-27,278.500000,278.850006,273.375000,276.524994,260.704254,133780
2015-05-28,277.549988,278.799988,271.174988,277.000000,261.152069,171794
2015-05-29,277.500000,282.475006,277.500000,280.799988,264.734650,253296
2015-06-01,281.500000,283.575012,279.000000,281.325012,265.229675,176244
2015-06-02,282.000000,282.000000,273.024994,274.200012,258.512299,205710
2015-06-03,277.299988,279.975006,271.950012,272.750000,257.145203,154792
2015-06-04,274.649994,280.000000,273.774994,276.524994,260.704254,174132
2015-06-05,277.200012,282.450012,275.600006,277.850006,261.953491,156144
2015-06-08,278.500000,280.750000,275.500000,276.750000,260.916351,92992
2015-06-09,276.000000,278.725006,271.325012,271.875000,256.320251,84746
2015-06-10,272.500000,283.225006,271.125000,281.649994,265.536041,153842
2015-06-11,282.125000,282.825012,272.024994,273.774994,258.111572,121376
2015-06-12,273.799988,277.024994,264.674988,268.649994,253.279770,339050
2015-06-15,268.500000,273.850006,266.274994,270.450012,254.976837,182702
2015-06-16,270.950012,273.000000,267.549988,269.899994,254.458267,84910
2015-06-17,271.200012,276.375000,270.500000,272.899994,257.286621,120816
2015-06-18,273.450012,280.125000,272.399994,278.200012,262.283417,191584
2015-06-19,278.549988,289.200012,278.549988,281.549988,265.441742,505682
2015-06-22,280.500000,281.950012,276.575012,280.674988,264.616791,301326
2015-06-23,282.000000,282.000000,277.500000,278.899994,262.943359,447088
2015-06-24,279.500000,283.674988,278.424988,282.649994,266.478821,632268
2015-06-25,282.500000,282.500000,275.200012,276.899994,261.057800,432664
2015-06-26,277.774994,280.575012,277.649994,279.399994,263.414734,147944
2015-06-29,275.500000,277.000000,271.174988,275.975006,260.185699,257478
2015-06-30,275.000000,277.049988,272.024994,272.075012,256.508820,1105120
2015-07-01,273.000000,277.950012,270.174988,276.174988,260.374268,479462
2015-07-02,276.674988,280.225006,274.600006,277.649994,261.764893,171976
2015-07-03,280.000000,280.000000,274.149994,274.924988,259.195770,194814
2015-07-06,273.000000,275.875000,272.250000,274.899994,259.172211,120542
2015-07-07,276.950012,281.000000,276.225006,276.725006,260.892792,134354
2015-07-08,275.975006,279.250000,274.625000,276.649994,260.822083,195736
2015-07-09,276.649994,277.950012,271.575012,272.325012,256.744568,65604
2015-07-10,274.049988,277.174988,272.825012,274.299988,258.606537,173876
2015-07-13,275.950012,281.000000,275.000000,280.000000,263.980408,103162
2015-07-14,279.250000,284.375000,278.075012,283.250000,267.044525,116582
2015-07-15,284.500000,290.000000,284.000000,288.924988,272.394806,163738
2015-07-16,293.500000,293.500000,285.950012,286.625000,270.226410,1165236
2015-07-17,288.500000,289.750000,282.750000,284.299988,268.034424,526762
2015-07-20,284.500000,286.299988,281.250000,283.700012,274.220612,1005376
2015-07-21,286.399994,292.649994,284.750000,288.500000,278.860199,229366
2015-07-22,290.000000,294.250000,288.274994,292.674988,282.895691,189382
2015-07-23,294.000000,297.000000,287.500000,294.200012,284.369751,408870
2015-07-24,294.399994,294.399994,282.500000,283.225006,273.761475,355644
2015-07-27,284.500000,285.000000,280.000000,280.625000,271.248322,198752
2015-07-28,280.625000,281.200012,276.825012,278.325012,269.025177,122750
2015-07-29,279.850006,283.750000,278.825012,282.174988,272.746521,84890
2015-07-30,282.500000,284.750000,278.000000,280.575012,271.200012,108288
2015-07-31,281.250000,285.375000,281.250000,284.575012,275.066376,177422
2015-08-03,285.000000,287.975006,284.575012,285.250000,275.718781,89342
2015-08-04,285.000000,285.000000,278.750000,279.100006,269.774292,653328
2015-08-05,282.049988,288.125000,280.174988,287.299988,277.700256,136952
2015-08-06,287.625000,289.424988,284.549988,285.700012,276.153778,95862
2015-08-07,286.000000,287.750000,282.899994,284.549988,275.042175,69344
2015-08-10,284.950012,286.524994,280.125000,281.825012,272.408234,86088
2015-08-11,282.000000,285.000000,277.850006,283.125000,273.664764,112620
2015-08-12,280.000000,290.299988,280.000000,288.075012,278.449432,224784
2015-08-13,289.500000,289.500000,283.299988,285.424988,275.887939,148264
2015-08-14,286.049988,288.750000,283.500000,287.250000,277.651947,107030
2015-08-17,289.850006,289.850006,284.549988,288.000000,278.376892,92560
2015-08-18,288.000000,293.674988,284.700012,285.649994,276.105438,235990
2015-08-19,287.500000,292.975006,286.475006,291.799988,282.049896,187790
2015-08-20,290.000000,292.575012,286.325012,287.899994,278.280243,546500
2015-08-21,287.500000,288.500000,282.000000,288.100006,278.473602,180674
2015-08-24,284.975006,286.625000,268.600006,272.000000,262.911530,274104
2015-08-25,275.000000,280.000000,264.774994,270.924988,261.872406,262928
2015-08-26,275.000000,279.000000,271.524994,274.875000,265.690460,146504
2015-08-27,276.500000,278.350006,273.500000,275.350006,266.149597,61954
2015-08-28,275.674988,282.149994,275.674988,281.524994,272.118286,129530
2015-08-31,283.000000,287.049988,280.250000,285.725006,276.177948,269010
2015-09-01,285.100006,285.100006,279.524994,281.424988,272.021606,103614
2015-09-02,282.524994,284.350006,275.049988,277.950012,268.662750,94960
2015-09-03,280.000000,284.000000,279.000000,283.350006,273.882294,85400
2015-09-04,284.000000,285.500000,273.725006,276.850006,267.599457,186860
2015-09-07,277.000000,278.049988,272.000000,275.950012,266.729553,91360
2015-09-08,272.500000,282.000000,272.500000,281.149994,271.755737,127208
2015-09-09,284.500000,286.725006,279.274994,280.500000,271.127472,114884
2015-09-10,280.500000,280.500000,275.000000,275.700012,266.487854,256518
2015-09-11,277.500000,281.250000,277.125000,278.649994,269.339294,94274
2015-09-14,280.000000,286.125000,279.575012,285.375000,275.839600,123036
2015-09-15,283.750000,286.500000,281.125000,284.924988,275.404602,96958
2015-09-16,286.600006,290.125000,286.000000,289.524994,279.850922,183462
2015-09-18,289.524994,296.299988,289.524994,295.149994,285.287994,174322
2015-09-21,293.350006,298.000000,292.125000,296.149994,286.254547,900412
2015-09-22,297.000000,302.125000,294.299988,297.325012,287.390350,235952
2015-09-23,293.500000,298.375000,291.024994,296.125000,286.230408,133632
2015-09-24,296.950012,302.350006,293.799988,301.450012,291.377472,196558
2015-09-28,301.450012,301.450012,295.075012,296.250000,286.351257,88134
